date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EEK,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MTL,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2015-04-13,3.67331,57.898566,132.438899,475.832001,1.78968,109.037124,8.85374,1.319228,1.7925,1.05595,1.847515,2,77.844651,1.849203,0.377038,1569.225,1,1.37134,6.90793,3.10621,1,0.0042708815,62.084166,10.007047,14379.166667,1.99842,1.259227,927.412,0.97727,0.024598,617.029097,6.196222,2540.793333,533.723,1,1.000063,103.7317,25.85968,177.505401,7.06312,44.75338,98.884541,14.7765,7.621975,15.114767,20.47077,0.946075,2.052704,0.681636,0.681636,2.24185,0.681636,3.8133,0.681636,43.20432,7325.266667,7.66131,206.427502,7.750093,21.41532,7.1559,47.54466,280.540598,12989.6,3.99319,0.681636,62.39102,1177.804201,28129.333333,138.530001,0.681636,114.701999,0.708586,120.148601,93.161241,63.889334,4020.858317,462.475564,900.09,1097.740007,0.302424,0.825402,185.788,8122.650065,1508,133.044,84.553335,12.09034,2.9342,0.663886,1.37961,10.06985,17.74928,3035.616699,57.59398,1075.7,1983.833333,7.98328,314.5,0.405959,36.29732,15.235,445.872999,15.31258,3.698,35.861533,12.09034,199.111999,26.79317,8.090765,100.055479,1.343784,0.384952,1,3.12344,2.663246,44.67926,101.868999,3.790016,4932.189941,3.64027,4.16001,112.2843,52.71782,693.04722,3.750695,7.705541,13.75753,5.9661,8.818864,1.3721,0.681636,4373.333333,699.736002,3.3302,23154.333333,8.75685,211.98895,12.09034,32.57456,5.996467,3.500433,1.98265,2.02609,2.656971,6.35407,31.30774,1854.449992,22.86418,2981.666667,1,26.1847,2495.433304,6.31616,21598.333333,104.645,2.473369,621.057759,0.06134788,0.00083315,2.70102,0.730281,617.937139,112.808891,215.084,12.10335,5253.075255,7.261895,322.355006
2015-04-14,3.673067,57.877,132.295699,474.797998,1.78956,109.014625,8.856711,1.308701,1.7925,1.053075,1.833741,2,77.87715,1.835313,0.376984,1560.041684,1,1.360575,6.907541,3.079856,1,0.0045815383,62.463466,9.960838,14414.783333,1.997586,1.250163,927.72925,0.972975,0.024602,615.095301,6.19251,2531.718333,533.658115,1,1,103.3717,25.66108,177.54076,7.009478,44.73887,98.47994,14.7222,7.621209,15.114767,20.45963,0.936686,2.063585,0.67658,0.67658,2.241413,0.67658,3.824598,0.67658,43.10215,7239.255,7.658939,206.127502,7.7514,21.39961,7.111704,47.38624,278.571402,12973.35,3.968088,0.67658,62.33996,1189.202567,28129.333333,137.535999,0.67658,114.6979,0.708544,119.4761,93.271391,63.828134,4020.358317,461.830136,899.91,1094.741665,0.302031,0.823581,185.797401,8116.923398,1506.428333,133.0533,84.553335,12.02954,2.933867,0.659936,1.380306,10.019146,17.90607,3106.303333,57.59193,1075.16,1982,7.981702,314.169,0.402156,36.24283,15.328275,445.757099,15.22699,3.696864,35.7241,12.02954,198.988799,26.82527,7.972334,99.894879,1.326296,0.384989,1,3.120397,2.681949,44.54958,101.6647,3.769824,4939.256654,3.640209,4.142014,112.3176,51.50064,693.01628,3.750682,7.724091,13.74502,5.953504,8.762957,1.361281,0.67658,4378.666667,703.177902,3.309267,23006.5,8.743635,212.38805,12.02944,32.48793,6.003133,3.500067,1.973572,2.02609,2.668072,6.345341,31.25121,1865.129984,22.98712,2996.861667,1,26.3215,2499.023372,6.319101,21593.733333,104.645,2.473369,617.073318,0.06136534,0.00083572,2.70102,0.727531,616.972038,112.07345,214.9649,12.01211,5253.075255,7.227934,322.355006
2015-04-15,3.673103,57.850334,131.8906,474.112,1.78958,109.027125,8.861928,1.315648,1.7925,1.052525,1.84492,2,77.456699,1.845458,0.377002,1570.9242,1,1.359265,6.888724,3.077283,1,0.0045086862,62.3918,9.923027,14410,1.994459,1.252818,928.22925,0.975284,0.024602,613.990601,6.186796,2540.990026,532.866898,1,0.998275,103.613751,25.84486,177.56,7.046353,44.72649,98.83959,14.754625,7.620407,15.114767,20.43106,0.943608,2.061172,0.678839,0.678839,2.244238,0.678839,3.824228,0.678839,43.10149,7262.068255,7.649012,206.069627,7.750959,21.36121,7.150869,47.38344,279.705699,12939.75,3.977161,0.678839,62.40121,1187.932567,28141.666667,137.834,0.678839,114.452,0.708434,119.475299,93.356781,63.770733,4018.473317,463.258653,900.09,1096.068332,0.302266,0.822978,185.501601,8112.783398,1508.106667,132.4528,84.720001,12.08291,2.9339,0.662785,1.381981,10.06226,17.90645,3106.268317,58.0392,1074.6325,1981.166667,7.968698,312.7805,0.404645,36.25967,15.27225,443.897119,15.32956,3.705929,35.55,12.08091,198.781001,26.78436,7.954344,99.728919,1.33182,0.385012,1,3.112991,2.675882,44.52746,101.660701,3.782862,4930.259967,3.640328,4.167024,113.157901,50.7792,696.1772,3.750439,7.721123,13.454113,5.956949,8.796057,1.360898,0.678839,4391.333333,701.631302,3.3302,23048.666667,8.707256,212.38805,12.18191,32.43545,6.0135,3.5001,1.978784,2.02609,2.69365,6.340609,31.26218,1867.553333,22.648875,2998.62,1,26.37788,2498.913372,6.31907,21597.1,105.971667,2.473369,619.109526,0.06188195,0.00083892,2.70102,0.728806,618.973146,112.488229,215.049299,12.10757,5253.075255,7.308428,322.355006
2015-04-16,3.673101,57.883599,130.959301,473.189998,1.78952,109.049626,8.87519,1.283858,1.7925,1.052275,1.822416,2,77.70447,1.821854,0.376947,1567.95,1,1.351281,6.903786,3.0297,1,0.0043749278,62.322867,9.90316,14269.45,1.996233,1.225386,928.53375,0.959491,0.024598,611.546404,6.179622,2504.216647,531.1413,1,0.99975,102.580875,25.56134,177.362401,6.954046,44.7517,98.416841,14.62885,7.619314,15.113433,20.45361,0.929358,2.045016,0.669804,0.669804,2.250463,0.669804,3.835713,0.669804,42.99806,7313.825,7.664036,205.994502,7.752434,21.37278,7.056379,47.42539,280.376899,12873.216667,3.933871,0.669804,62.3434,1194.1209,28141.333333,136.089,0.669804,114.550001,0.708434,119.1155,93.398299,63.7956,4024.984984,458.783898,899.91,1089.421665,0.301842,0.821943,185.7553,8120.350065,1507.64,132.839701,84.553335,11.97524,2.933833,0.655647,1.387251,9.970802,18.09618,3105.05,57.33648,1073.056231,1982.166667,7.957293,315,0.398963,36.25142,15.265613,447.469999,15.19857,3.652202,35.309467,11.97524,198.9931,26.81469,7.789966,99.44952,1.306198,0.385017,1,3.119223,2.662762,44.40283,101.5796,3.747588,4955.896595,3.640625,4.110334,111.844101,49.93677,691.95622,3.75073,7.767851,13.45958,5.963504,8.62497,1.352124,0.669804,4373.333333,699.958802,3.3302,22872.85,8.715338,213.4775,11.97524,32.39706,6.033067,3.5,1.965564,2.025876,2.685446,6.350122,31.16117,1891.241675,21.15278,2999.535,1,26.55944,2498.913372,6.318762,21580.2,105.971667,2.472739,612.236761,0.06139202,0.00083414,2.70102,0.723811,611.516461,111.31516,215.044999,11.97804,5252.024745,7.369683,322.355006
2015-04-17,3.673133,57.883599,130.123999,473.189998,1.78958,109.184626,8.874294,1.284515,1.7925,1.051925,1.813671,2,77.78343,1.812262,0.376923,1565.1533,1,1.346758,6.903848,3.037945,1,0.0044964635,62.3505,9.866885,14275.133333,1.996223,1.224711,927.014,0.954239,0.024598,612.340899,6.17822,2504.231706,530.895325,1,1.000188,102.536625,25.41983,177.5,6.917405,44.72159,98.073331,14.5445,7.629468,15.113433,20.4752,0.925354,2.030905,0.668488,0.668488,2.251667,0.668488,3.833649,0.668488,42.95232,7307.798333,7.670807,205.930502,7.75205,21.36908,7.01745,47.47892,279.041102,12845.833333,3.924471,0.668488,62.46487,1187.3959,28141.333333,135.621999,0.668488,114.707499,0.708614,118.967,93.378409,63.684533,4011.373317,455.832987,900.09,1085.32334,0.30145,0.820976,185.9458,8107.180065,1505.89,133.0664,84.720001,12.05695,2.93375,0.652396,1.381152,9.935733,18.31376,3093.693333,57.2887,1072.226231,1975.5,7.942303,315,0.397267,36.16685,15.23365,447.116399,15.31412,3.635168,35.433334,12.05695,198.8092,26.74761,7.826473,99.37741,1.302002,0.384967,1,3.120298,2.682249,44.28661,101.54996,3.732681,4967.316693,3.640481,4.097863,111.284499,51.33871,689.02375,3.750072,7.770925,13.44507,5.969875,8.639764,1.347575,0.668488,4374.5,699.529102,3.3302,22671.983467,8.713366,212.975,12.05791,32.35672,6.045333,3.5002,1.951845,2.02609,2.681804,6.353509,31.10237,1891.35835,20.96398,2994.293333,1,26.5969,2499.040039,6.318612,21569.183333,105.518333,2.473369,608.877375,0.06155069,0.00083021,2.70102,0.721692,608.091195,110.778329,215.0011,12.06095,5252.024745,7.379893,322.355006
2015-04-18,3.673134,57.883599,129.915099,473.205998,1.78956,109.184626,8.877077,1.28479,1.7925,1.05195,1.810125,2,77.83055,1.809409,0.376957,1564.614967,1,1.345177,6.907485,3.039177,1,0.0044878751,62.368217,9.86551,14273.45,1.997274,1.223459,925.76075,0.952609,0.024598,612.580799,6.17781,2497.633372,530.739605,1,1.000188,102.636875,25.37728,177.416,6.907072,44.74512,98.020841,14.494175,7.62968,15.113433,20.46965,0.925347,2.03068,0.668555,0.668555,2.2524,0.668555,3.83304,0.668555,42.87944,7313.156667,7.677198,206.065752,7.751962,21.37444,7.006716,47.46354,278.833202,12840.333333,3.917174,0.668555,62.45786,1188.455867,28141.333333,135.469999,0.668555,114.660899,0.708522,118.9184,93.385469,63.684533,4014.349984,455.73832,899.91,1083.575007,0.30133,0.820547,185.8925,8113.201732,1507.138333,133.0407,84.720001,12.05095,2.933967,0.65089,1.381453,9.926656,18.30526,3099.825,57.22251,1072.688731,1975.5,7.948294,314.716833,0.397267,36.15499,15.231563,447.659699,15.3111,3.631091,35.433334,12.05095,198.9399,26.83005,7.82243,99.32764,1.302127,0.384972,1,3.123072,2.682249,44.26164,101.5742,3.727776,4975.318359,3.640504,4.091887,111.150499,51.74371,687.020125,3.750417,7.767964,13.42031,5.967516,8.630246,1.346098,0.668555,4374.5,699.239102,3.3302,22616.483467,8.709568,212.975,12.05095,32.34997,6.045333,3.500167,1.950372,2.02609,2.679653,6.358203,31.05348,1893.89835,20.94501,2995.77,1,26.70966,2499.040039,6.31842,21581.2,105.518333,2.473369,607.752155,0.06155069,0.00083021,2.70102,0.721692,606.963995,110.627429,215.0077,12.05525,5253.075255,7.388413,322.355006
2015-04-19,3.673131,57.883599,130.003899,472.393998,1.78956,109.212501,8.87712,1.28479,1.7925,1.05155,1.810175,2,77.87661,1.80866,0.37696,1568.099967,1,1.3454,6.91089,3.04078,1,0.0044331468,62.420167,9.86551,14300.833333,1.99871,1.22448,925.76075,0.952168,0.024598,612.586799,6.178068,2499.733372,531.145005,1,1.000188,102.70225,25.35014,177.416,6.90389,44.78624,97.978981,14.47885,7.62974,15.113433,20.47968,0.925347,2.03068,0.668555,0.668555,2.2524,0.668555,3.833,0.668555,42.9352,7334,7.68338,206.065752,7.752091,21.3858,7.00352,47.53708,278.654602,12840.35,3.917174,0.668555,62.48391,1186.837533,28176.333333,135.469999,0.668555,114.714999,0.708592,118.9148,93.382059,63.3692,4016.299984,455.220987,899.91,1083.02834,0.301396,0.820547,185.966,8115.983398,1508.833333,133.135,84.720001,12.06607,2.933967,0.65043,1.38151,9.922272,18.29052,3088.583333,57.2383,1072.949981,1970.166667,7.96981,314.166667,0.397267,36.14212,15.184975,446.910999,15.33497,3.6291,35.200001,12.06607,199.076,26.83814,7.833259,99.39406,1.302127,0.38497,1,3.12218,2.682249,44.2555,101.6145,3.726651,4983.060026,3.640433,4.091887,111.115999,51.74371,688.775,3.750416,7.767964,13.41981,5.966788,8.635915,1.345918,0.668555,4374.5,699.100002,3.3302,22640.633467,8.73202,215.205,12.06607,32.34532,6.0738,3.500167,1.94979,2.02609,2.678412,6.36233,31.04744,1893.266683,20.94022,2997,1,26.7369,2503.040039,6.31596,21581.666667,105.521666,2.473369,607.752155,0.06155069,0.00083021,2.70102,0.721692,607.650795,110.516329,214.986,12.07037,5253.075255,7.388413,322.355006
2015-04-20,3.67308,57.870333,130.279899,473.017999,1.78954,109.137501,8.869678,1.294579,1.7925,1.051375,1.818234,2,77.79807,1.8187,0.377068,1575.629167,1,1.34708,6.90598,3.03266,1,0.0044516918,62.783899,9.92806,14253,1.99798,1.22323,923.25,0.955224,0.024598,615.511004,6.181348,2488.863333,531.078018,1,0.999913,102.251874,25.4871,177.550459,6.938968,44.76084,98.23374,14.52125,7.631125,15.113433,20.47942,0.931034,2.041321,0.670994,0.670994,2.252675,0.670994,3.8345,0.670994,43.10104,7287.5,7.69675,206.225002,7.750535,21.37344,7.03613,47.45362,277.757298,12906.133333,3.93609,0.670994,62.95849,1195.1709,28181,136.323001,0.670994,114.885,0.708394,119.186499,93.7193,63.3692,4018.16245,457.636219,899.91,1081.954998,0.302248,0.821442,185.924,8114.650065,1509.5,133.161999,84.553335,12.13015,2.933833,0.65298,1.37745,9.95905,18.25596,3100.566634,57.30306,1072.062512,1967.166667,7.96712,315,0.3996,36.06742,15.28,442.928979,15.43201,3.62936,35.302667,12.13015,198.781999,26.84362,7.872209,100.132179,1.305116,0.385006,1,3.1246,2.681132,44.23538,101.66,3.71541,4982.726595,3.64045,4.12177,111.581,53.17856,689,3.750536,7.731336,13.67827,5.969963,8.690882,1.347684,0.670994,4360,701.080002,3.2825,22753.5,8.74684,215.5378,12.13015,32.40156,6.104167,3.5,1.95757,2.025876,2.694062,6.34134,31.049,1903.266683,20.965596,3001.316667,1,26.73438,2506.493301,6.31772,21589.666667,105.688333,2.472739,610.664865,0.06274485,0.00083574,2.70102,0.724105,610.037685,111.207951,215,12.12832,5253.075255,7.387063,322.355006
2015-04-21,3.673082,57.878567,130.889501,473.263999,1.78954,109.1675,8.869059,1.293479,1.7925,1.051675,1.827284,2,77.82439,1.826218,0.377015,1576.661667,1,1.34949,6.902959,3.033302,1,0.0044495149,62.860466,9.961527,14273.733333,1.995251,1.223203,927.98,0.957296,0.024598,615.941994,6.182318,2484.641667,530.413598,1,1.000013,102.735126,25.61452,177.521399,6.966536,44.7686,98.428619,14.585225,7.629828,15.113433,20.4854,0.935116,2.045385,0.671747,0.671747,2.250825,0.671747,3.822788,0.671747,43.10139,7302.033333,7.696931,206.211002,7.750114,21.23686,7.072679,47.31886,278.508899,12937.083333,3.944053,0.671747,62.85563,1181.84255,28192.666667,137.084999,0.671747,114.8694,0.708378,119.3197,93.72535,61.8604,4018.115,459.837803,900.09,1082.780013,0.302262,0.823151,185.925299,8118.265065,1510.11,133.137001,84.720001,12.11676,2.933833,0.656036,1.369934,9.990839,18.35691,3103.66165,57.53128,1071.584994,1967,7.981884,314.355667,0.401687,36.07696,15.292025,440.832678,15.41544,3.629761,35.185667,12.11676,198.92,26.77115,7.878976,100.577511,1.299309,0.384874,1,3.125965,2.681849,44.22264,101.59468,3.717658,4981.516595,3.640394,4.145585,112.1355,53.47344,691.1948,3.750251,7.684503,13.52916,5.968238,8.678861,1.349535,0.671747,4363.333333,705.1071,3.2825,22859.733333,8.762562,215.5378,12.11846,32.37827,6.114333,3.5,1.966242,2.02609,2.689645,6.334635,31.09156,1901.986659,22.40898,3004.935,1,26.70632,2506.599967,6.316864,21586.266667,105.771666,2.473369,613.589533,0.06254555,0.00083322,2.70102,0.725538,613.499413,111.58867,214.9378,12.10488,5253.075255,7.372449,322.355006
2015-04-22,3.673083,57.878567,130.3611,473.413999,1.78954,109.077501,8.873038,1.290951,1.7925,1.05215,1.824288,2,77.87458,1.824412,0.377113,1557.463333,1,1.346994,6.90051,3.013935,1,0.0042788089,62.8894,9.934002,14446.6,1.997843,1.224848,928.07575,0.967371,0.024602,618.504399,6.178244,2488.456667,530.938722,1,1.000138,102.876875,25.57187,177.5174,6.960716,44.74974,98.406811,14.595125,7.621388,15.113433,20.4851,0.9328,2.03476,0.665121,0.665121,2.254638,0.665121,3.838213,0.665121,42.98172,7306.703333,7.716435,206.147127,7.750185,21.65876,7.065355,47.4099,279.942002,12928.116667,3.947901,0.665121,62.94021,1188.149233,28192.666667,136.796599,0.665121,114.888,0.708384,119.879399,93.85812,61.714799,4016.92915,458.7474,899.91,1082.219998,0.302434,0.824498,185.885399,8109.968398,1506.578333,133.0827,84.553335,12.19957,2.933833,0.655547,1.378521,9.965283,18.49331,3102.823317,57.37419,1071.242506,1965.333333,7.971987,314.185,0.400465,36.0284,15.258263,446.174879,15.44684,3.616703,35.200666,12.19957,198.9634,26.84272,7.904699,100.427709,1.308068,0.384896,1,3.129787,2.696955,44.2176,101.5733,3.719881,5015.051725,3.640352,4.128556,112.185601,52.44339,696.0001,3.750397,7.711824,13.66872,5.971894,8.726583,1.348456,0.665121,4365.333333,701.710702,3.2825,22836.316667,8.74547,214.725,12.19957,32.39828,6.124533,3.5,1.960962,2.025876,2.708927,6.337756,31.08965,1917.995008,22.62163,3004.003333,1,26.73039,2506.333301,6.317936,21585.4,105.771666,2.472739,612.097935,0.06328445,0.00084187,2.70102,0.723311,611.412655,111.40292,215.042501,12.20329,5252.024745,7.35526,322.355006
2015-04-23,3.673104,57.8736,130.123901,473.439998,1.78954,109.08825,8.891378,1.285541,1.7925,1.05215,1.810459,2,77.77029,1.810209,0.377056,1555.453333,1,1.343269,6.896319,2.983131,1,0.0042619224,63.150534,9.98315,14356.833333,1.996942,1.216884,930.68175,0.956012,0.024598,615.925504,6.180546,2470.421667,530.673715,1,0.999963,102.364499,25.38257,177.506401,6.905987,44.74506,98.2685,14.5131,7.620556,15.113433,20.47993,0.924276,2.025997,0.664243,0.664243,2.26085,0.664243,3.839732,0.664243,42.95182,7248.478333,7.721513,206.063127,7.750057,21.65448,7.020389,47.44287,277.664202,12935.766667,3.929177,0.664243,63.21613,1186.6959,28203.666667,135.82,0.664243,114.911801,0.708308,119.6295,93.91977,61.710667,4017.455017,456.018429,899.91,1081.286665,0.302323,0.822466,185.7646,8102.435065,1506.105,133.097199,84.553335,12.14848,2.933833,0.651018,1.38091,9.92194,18.50309,3067.036683,56.98155,1077.158731,1964,7.979975,313.759333,0.396699,35.98618,15.254188,446.958899,15.36511,3.608286,35.233333,12.14648,198.913201,26.83591,7.843971,100.81393,1.317339,0.384931,1,3.130559,2.689821,44.22201,101.568299,3.700483,4992.798385,3.64038,4.092276,111.6951,51.35139,695.6121,3.748721,7.743432,13.67603,5.968515,8.645372,1.343385,0.664243,4363.333333,701.626102,3.3302,22726.683333,8.746202,214.72235,12.14848,32.43981,6.155267,3.5,1.951173,2.025876,2.701458,6.338023,31.05322,1934.761683,22.50171,2999.378333,1,26.69732,2505.606634,6.318564,21588.066667,105.771666,2.472739,608.467315,0.0630575,0.00083766,2.70102,0.72256,607.784155,110.540571,215.049601,12.14934,5252.024745,7.353493,322.355006
2015-04-24,3.673021,57.857,129.5629,473.415998,1.78944,109.0325,8.88434,1.280612,1.7925,1.0514,1.807719,2,77.86184,1.807299,0.376996,1576.721667,1,1.338112,6.905109,2.986042,1,0.0043175022,63.439367,9.947102,14369.8,1.998509,1.215794,929.3,0.955613,0.024602,615.305201,6.176492,2468.541667,530.814835,1,0.999875,101.822375,25.36825,177.496401,6.893763,44.75537,98.0875,14.48415,7.624364,15.1151,20.49393,0.922353,2.028294,0.660121,0.660121,2.273,0.660121,3.849094,0.660121,43.0989,7265.65,7.739763,206.305752,7.750047,21.81397,7.022763,47.48317,278.936999,12926.583333,3.919691,0.660121,63.46449,1184.225884,28203.666667,135.672999,0.660121,115.038801,0.708358,119.292201,94.1791,61.713733,4027.293367,455.236781,899.91,1079.634989,0.302216,0.823171,186.0081,8107.511667,1509.388333,133.042801,84.720001,12.17513,2.933567,0.649763,1.375071,9.916032,18.4852,3073.264984,56.86737,1077.712488,1963.333333,7.968296,314.03425,0.395382,35.99678,15.256538,443.8722,15.36312,3.58287,35.134333,12.17513,199.006399,26.83304,7.815533,101.09924,1.318689,0.384921,1,3.13487,2.689255,44.22597,101.5862,3.70581,5014.805052,3.640209,4.082674,111.5515,51.25662,694.21982,3.749948,7.818847,13.66525,5.961881,8.65108,1.336155,0.660121,4363.5,704.351098,3.3302,22662.85,8.720196,214.72235,12.17653,32.52112,6.1587,3.4997,1.950088,2.02609,2.722658,6.34732,30.84357,1953.993333,22.81249,3003.251667,1,26.7481,2506.599967,6.318541,21590,105.771666,2.473369,606.777855,0.06323126,0.0008425,2.70102,0.72075,606.723195,110.380679,214.9344,12.17438,5253.075255,7.415989,322.355006
2015-04-25,3.674364,57.857,129.4395,473.473998,1.78952,109.025001,8.900008,1.277859,1.7925,1.051475,1.800318,2,77.76974,1.799911,0.377169,1568.7517,1,1.334197,6.896311,2.956804,1,0.0044205147,63.544951,9.933738,14275.733333,1.996059,1.217252,927.706,0.954256,0.024598,613.105499,6.177204,2457.961667,530.636301,1,0.999875,101.566749,25.29969,177.5314,6.866104,44.71936,98.00363,14.411525,7.62576,15.1151,20.45982,0.91967,2.028694,0.658423,0.658423,2.2841,0.658423,3.847861,0.658423,43.03933,7257.998333,7.73501,205.990877,7.75017,21.86631,7.016281,47.4754,278.8565,12938.05,3.919625,0.658423,63.70039,1186.4592,28203.666667,135.473,0.658423,114.837001,0.708584,119.028801,94.2227,61.713733,4020.09005,452.804281,899.91,1078.115016,0.301912,0.822137,185.66,8093.085065,1504.348333,132.797601,84.553335,12.12221,2.93375,0.646966,1.377624,9.891014,18.46556,3102.31165,56.66618,1078.08125,1963.333333,7.94416,313.46925,0.394758,35.97107,15.273925,446.727499,15.37416,3.573883,35.250001,12.12221,198.881699,26.82583,7.784386,101.05904,1.315222,0.385156,1,3.133771,2.689255,44.23664,101.6575,3.711601,5010.669954,3.640489,4.063903,111.040999,50.87675,695.4558,3.751337,7.749592,13.6718,5.952748,8.633563,1.333794,0.658423,4363.333333,701.485482,3.3302,22561.083333,8.725274,214.67345,12.12381,32.56112,6.163467,3.5,1.947841,2.02609,2.714641,6.340699,30.82994,1954.165,22.83728,2999.011667,1,26.51739,2504.109967,6.318559,21595,105.771666,2.473369,605.042545,0.06377066,0.00084809,2.70102,0.72025,604.497745,109.95975,215.026499,12.12329,5253.075255,7.406965,322.355006
2015-04-26,3.67309,57.857,129.3259,473.473998,1.78952,109.036876,8.89856,1.277828,1.792375,1.051425,1.799445,2,77.84061,1.79983,0.377052,1568.7517,1,1.33373,6.90071,2.952596,1,0.0045688011,63.604167,9.940363,14269.166667,1.99806,1.218346,927.706,0.95396,0.024598,613.185499,6.176464,2457.961667,531.430001,1,0.999875,101.484374,25.26532,177.3834,6.86626,44.70296,97.95928,14.39455,7.62684,15.1151,20.507,0.920336,2.025187,0.659023,0.659023,2.2838,0.659023,3.8476,0.659023,43.109,7265.666667,7.74623,205.990877,7.750038,21.9533,7.015329,47.51444,279.0538,12939.033333,3.915775,0.659023,63.7001,1185.670867,28231.333333,135.501999,0.659023,115.028,0.708518,118.921601,94.2098,61.1054,4020.09005,454.508669,899.91,1077.486667,0.301912,0.822137,185.919,8105.150065,1505.833333,133.003001,84.553335,12.12302,2.933833,0.646654,1.37843,9.887881,18.45638,3090.649984,56.6279,1077.375,1960.666667,7.97006,312.75,0.395194,35.9709,15.268925,446.578999,15.38792,3.575703,35.093334,12.12302,199.002999,26.88056,7.783978,101.05904,1.3165,0.384998,1,3.13193,2.689255,44.22192,101.663,3.713433,5019.069954,3.64147,4.064663,110.932999,50.85703,695.208,3.750627,7.752553,13.68537,5.953323,8.636698,1.332407,0.659023,4363.333333,701.418482,3.3302,22560,8.7343,214.64845,12.12302,32.5819,6.2083,3.5,1.94497,2.025476,2.716715,6.3351,30.80694,1955.5,22.91078,3002,1,26.61936,2502.443301,6.318559,21586.666667,105.765,2.472739,605.281144,0.06374866,0.00084807,2.70102,0.72035,604.392944,110.016901,215.026499,12.12716,5252.024745,7.407515,322.355006
2015-04-27,3.67341,57.8936,129.0879,474.065998,1.7815,109.208001,8.904936,1.273808,1.792375,1.0511,1.798073,2,77.86219,1.798381,0.37706,1566.383367,1,1.32924,6.89583,2.92575,1,0.004369789,63.0675,9.896105,14315.833333,1.99872,1.211091,927.706,0.95528,0.024602,610.967006,6.196754,2430.483333,531.291018,1,1.000288,101.615599,25.28304,177.422401,6.86165,44.7805,97.87668,14.39,7.630715,15.1151,20.4566,0.919452,2.036001,0.656788,0.656788,2.286867,0.656788,3.8516,0.656788,43.12212,7163.166667,7.7514,205.990877,7.750821,21.9438,6.98714,47.4811,276.590003,12959.166667,3.897139,0.656788,63.40013,1183.537567,28242.666667,135.227001,0.656788,114.95,0.708482,119.0794,94.245141,61.1054,4028.516684,454.065013,899.91,1073.240015,0.302038,0.82084,185.516,8087.650065,1504.466667,133.076999,84.553335,12.01991,2.93375,0.646154,1.37591,9.88333,18.15708,3084.533366,56.62546,1078.537487,1960,7.94662,311.166667,0.394914,35.85106,15.2325,440.252999,15.37274,3.559,35.126667,12.02191,198.806,26.8513,7.742698,101.23354,1.30893,0.385,1,3.13176,2.689522,44.24948,101.7131,3.676763,5004.324967,3.64073,4.05799,110.865101,51.6689,693.402,3.750387,7.761717,13.64331,5.947963,8.613306,1.328911,0.656788,4353.333333,704.292002,3.2825,22558.5,8.74433,216.67175,12.01745,32.59354,6.216567,3.5,1.94515,2.02388,2.68653,6.32942,30.69222,1963.833341,22.90426,3002,1,26.3532,2508.48666,6.31596,21583.333333,105.765,2.472739,604.175023,0.06099338,0.00083196,2.70102,0.71961,603.774063,109.85691,215.022001,12.02118,5253.075255,7.404565,322.355006
